"","year","cell","cell_lat","cell_lng","gr_mn","gr_ncell"
"102",2001,487,49.9751478154166,-61.8189891890389,152.25,168730
"103",2001,507,48.3185222794017,-93.0488899839306,146.43,428182
"104",2001,508,49.0717115252331,-89.1336983912323,150.74,357564
"105",2001,509,49.7299451365089,-85.0805221420807,145.38,465266
"106",2001,510,50.3394945902384,-80.8932444704889,145.56,448155
"107",2001,511,50.3394945906239,-76.6067555267734,148.27,408160
"108",2001,512,49.7299451372615,-72.4194778549693,148.14,392361
"109",2001,513,49.0717115262395,-68.3663016055686,148.73,342026
"110",2001,514,48.3185222805963,-64.4511100125928,152.61,155756
"111",2001,534,45.8181578968882,-94.2918383779928,136.68,240737
"112",2001,535,46.6202372401658,-90.5920142702139,137.74,323264
"113",2001,536,47.3238018444925,-86.7658837943541,143.26,148313
"114",2001,537,47.9578000244938,-82.8176553580113,146.99,465327
"115",2001,538,48.5865921308426,-78.7499999980182,148.06,441940
"116",2001,539,47.9578000251635,-74.6823446390516,148.12,433369
"117",2001,540,47.3238018454605,-70.7341162024827,146.44,416459
"118",2001,541,46.6202372413531,-66.9079857263678,147.2,450530
"119",2001,562,44.1402918686352,-91.9199480740028,128.98,200391
"120",2001,563,44.8891978391312,-88.2953307659256,133.6,262516
"121",2001,564,45.5580435896312,-84.5586595325796,137.35,249206
"122",2001,565,46.1870092076203,-80.7130536184924,141.93,325508
"123",2001,566,46.1870092081857,-76.7869463785759,141.81,422990
"124",2001,567,45.5580435905451,-72.9413404642818,139.56,351669
"125",2001,568,44.8891978402985,-69.2046692307013,141.35,359860
"126",2001,589,41.5914814738607,-93.0964601408555,119.33,66426
"127",2001,590,42.4255736420171,-89.6927335499158,122.69,100870
"128",2001,591,43.1334602429176,-86.1445569064626,126.92,172507
"129",2001,592,43.7827146670404,-82.4962552442126,128.77,97817
"130",2001,593,44.4260057265326,-78.7499999978607,134.88,267181
"131",2001,594,43.7827146678839,-75.0037447526642,134.77,381548
"132",2001,595,43.1334602440522,-71.3554430901979,134.76,327267
"133",2001,616,39.0182853806001,-94.233372640393,112.35,165286
"134",2001,617,39.9013629432319,-90.9604566621439,116.05,110857
"135",2001,618,40.6811083428193,-87.5982717795414,118.79,41496
"136",2001,619,41.3602908290039,-84.1263735168693,122.25,63905
"137",2001,620,42.005208471077,-80.5643406598932,127.07,214211
"138",2001,621,42.0052084718332,-76.9356593369912,131.69,395453
"139",2001,622,41.3602908300926,-73.3736264798146,128.7,298360
"140",2001,644,37.3548453039452,-92.207396992102,109.16,386464
"141",2001,645,38.185511830815,-88.9526017248609,112.14,144546
"142",2001,646,38.9133345719446,-85.6252957885435,113.2,249955
"143",2001,647,39.5762282432288,-82.228512671223,118.77,321412
"144",2001,648,40.2321033043929,-78.7499999977146,124.73,397455
"145",2001,649,39.5762282442583,-75.2714873254758,124.82,231243
"146",2001,671,34.7976454426077,-93.5109780682875,100.52,355737
"147",2001,672,35.6719141750947,-90.3080436912314,104.83,143351
"148",2001,673,36.4507394369357,-87.063122007697,105.6,333835
"149",2001,674,37.1280761088605,-83.7632953205549,113.77,395321
"150",2001,675,37.7871442771923,-80.4397747302607,123.46,400385
"151",2001,676,37.7871442781489,-77.0602252664455,118.89,303129
"152",2001,698,32.0340911824117,-93.3818340772391,96.63,344539
"153",2001,699,33.029858791546,-90.9594552546653,101.07,220303
"154",2001,700,33.9767837954417,-88.5266266115693,106.03,358059
"155",2001,701,34.7032286262426,-85.2827793334292,108.63,373378
"156",2001,702,35.3305934931474,-82.0025583843541,112.28,389260
"157",2001,703,35.9983013483697,-78.7499999975762,117.34,358068
"158",2001,725,29.3077008516579,-93.3836783914949,96.2,86986
"159",2001,726,30.2927735161571,-90.9649369752788,91.45,212179
"160",2001,727,31.2291379893515,-88.526521824027,101.12,311027
"161",2001,728,32.1149185245739,-86.0714198147486,103.35,355235
"162",2001,729,32.9485708535521,-83.602940352691,103.86,349235
"163",2001,730,33.5256333627144,-80.3341725407142,111.45,309684
"164",2001,731,31.7174744068597,-78.7500000013402,NA,NA
"165",2001,732,33.525633363689,-77.1658274649638,125.88,56407
"166",2001,733,35.330593494296,-75.4974416214384,125.08,67286
"167",2001,734,37.1280761101847,-73.7367046853622,142.09,383
"168",2001,735,38.913334573447,-71.8747042175074,NA,NA
"169",2001,736,40.6811083445034,-69.9017282266508,139.19,21357
"170",2001,737,42.4255736438875,-67.8072664564235,NA,NA
"171",2001,738,44.1402918706975,-65.5800519324866,148.56,142320
"172",2001,739,45.8181578991492,-63.2081616286461,152.34,232493
"173",2001,740,47.4513518013259,-60.6792006261634,160.28,44848
"174",2001,741,49.0312995166959,-57.9805998350873,160.09,229143
"175",2001,742,50.5486505724388,-55.1000620083568,164.35,104194
"176",2001,743,51.99328411,-52.0261922063217,NA,NA
"177",2001,758,29.4703986101893,-78.7500000012346,NA,NA
"178",2001,759,30.9988050180566,-76.256675808102,NA,NA
"179",2001,760,32.9485708568614,-73.8970596502572,NA,NA
"180",2001,761,34.7032286278503,-72.2172206720785,NA,NA
"181",2001,762,36.4507394387219,-70.4368779978908,NA,NA
"182",2001,763,38.1855118327806,-68.5473982808143,NA,NA
"183",2001,764,39.9013629453786,-66.5395433436242,NA,NA
"184",2001,765,41.5914814761913,-64.4035398650087,NA,NA
"185",2001,766,43.2483947105679,-62.1292056297294,NA,NA
"186",2001,767,44.8639434372091,-59.7061518599417,157.46,33311
"187",2001,768,46.4292702650473,-57.1240843215014,161.41,16856
"188",2001,769,47.9348288664946,-54.3732275132936,163.15,259107
"189",2001,770,49.3704239415509,-51.4448945260326,165.5,385
"190",2001,785,27.2007651562252,-78.7500000011346,121.5,5838
"191",2001,786,28.2223412877351,-75.895781389458,NA,NA
"192",2001,787,30.2250517651492,-73.7774104830286,NA,NA
"193",2001,788,32.1149185274184,-71.4285801849113,NA,NA
"194",2001,789,33.9767837990703,-68.9733733912774,NA,NA
"195",2001,790,35.6719141773198,-67.1919563140278,NA,NA
"196",2001,791,37.3548453063502,-65.2926030131918,NA,NA
"197",2001,792,39.0182853831843,-63.2666273649402,NA,NA
"198",2001,793,40.6542229679322,-61.1051280015933,NA,NA
"199",2001,794,42.2539228701806,-58.7992071941652,NA,NA
"200",2001,795,43.8079412019038,-56.3402795454656,NA,NA
"201",2001,796,45.3061668919185,-53.7204880508816,172.61,295
"202",2001,797,46.737898532544,-50.9332413285279,NA,NA
"203",2001,812,24.9099698401068,-78.7500000010397,124.22,1463
"204",2001,813,25.9818316434676,-75.9824662882674,144.34,1246
"205",2001,814,27.4768479314926,-73.5044993714531,NA,NA
"206",2001,815,29.3975296801166,-71.315426103118,NA,NA
"207",2001,816,31.229137992278,-68.973478175613,NA,NA
"208",2001,817,33.029858794673,-66.5405447452038,NA,NA
"209",2001,818,34.7976454465451,-63.9890219344085,NA,NA
"210",2001,819,36.4268842636553,-62.1023266612977,NA,NA
"211",2001,820,38.037513708567,-60.0787195400579,NA,NA
"212",2001,821,39.619968218974,-57.9102287938288,NA,NA
"213",2001,822,41.1638479914662,-55.5894093526033,NA,NA
"214",2001,823,42.6579971716055,-53.1097747957937,NA,NA
"215",2001,824,44.0906280687367,-50.4663380094634,NA,NA
"216",2001,841,24.7110118118529,-73.2525557746035,98.86,173
"217",2001,842,26.6750850947984,-71.1200865392361,NA,NA
"218",2001,843,28.517836714172,-68.8736200138747,NA,NA
"219",2001,844,30.292773519166,-66.5350630243268,NA,NA
"220",2001,845,32.0340911856222,-64.1181659226069,129.12,16
"221",2001,846,33.739979903003,-61.6029033030899,NA,NA
"222",2001,847,35.4075789070805,-58.9578477491875,NA,NA
"223",2001,848,36.9643713188434,-56.9642366805835,NA,NA
"224",2001,849,38.4942873568291,-54.8122436889082,NA,NA
"225",2001,850,39.9845375710617,-52.4959945925299,NA,NA
"226",2001,851,41.4214444407095,-50.0114996719474,NA,NA
"227",2001,870,25.8183430192702,-68.7462123200724,NA,NA
"228",2001,871,27.5878361337155,-66.4545473738509,NA,NA
"229",2001,872,29.3077008547486,-64.1163216080627,NA,NA
"230",2001,873,30.9913586909109,-61.7098675080286,NA,NA
"231",2001,874,32.637057686677,-59.2209979454319,NA,NA
"232",2001,875,34.2425753074995,-56.6288082807847,NA,NA
"233",2001,876,35.8042186839029,-53.8968207682327,NA,NA
"234",2001,877,37.281879987323,-51.7959982220939,NA,NA
"235",2001,898,24.9082584166303,-66.3862802240411,NA,NA
"236",2001,899,26.6096361724812,-64.0604123434548,NA,NA
"237",2001,900,28.2761084069289,-61.7199016141961,NA,NA
"238",2001,901,29.9039521591476,-59.318988282473,NA,NA
"239",2001,902,31.4913266269003,-56.84774841596,NA,NA
"240",2001,903,33.0362042278876,-54.2928691440049,NA,NA
"241",2001,904,34.5361283602548,-51.6331306969932,NA,NA
"242",2001,927,25.5855675276219,-61.6930673346024,NA,NA
"243",2001,928,27.2004743865723,-59.3481038430827,NA,NA
"244",2001,929,28.7745542546097,-56.9485527945632,NA,NA
"245",2001,930,30.3057890145895,-54.4873776618901,NA,NA
"246",2001,931,31.7920339159047,-51.9562706798634,NA,NA
"247",2001,955,24.5181592766099,-59.3540194781315,NA,NA
"248",2001,956,26.0835405243216,-57.0028828280715,NA,NA
"249",2001,957,27.6062111310496,-54.6012583904122,NA,NA
"250",2001,958,29.0839723865534,-52.1438472945178,NA,NA
"251",2001,984,24.9282830107352,-54.6858548565442,NA,NA
"252",2001,985,26.402297804052,-52.2794712128296,NA,NA
"253",2001,3668,26.6096361740395,-93.4395876602483,NA,NA
"254",2001,3669,27.5878361354447,-91.0454526299161,NA,NA
"255",2001,3670,28.5178367160797,-88.6263799899451,118.45,1522
"256",2001,3671,29.3975296822099,-86.1845739007416,110.02,43081
"257",2001,3672,30.2250517674346,-83.7225895208554,105.55,209572
"258",2001,3673,30.9988050205401,-81.2433241957889,106.22,152048
"259",2001,3696,24.9082584184641,-91.113719779281,NA,NA
"260",2001,3697,25.8183430212822,-88.7537876832936,NA,NA
"261",2001,3698,26.6750850969965,-86.3799134641593,NA,NA
"262",2001,3699,27.4768479338842,-83.9955006319551,111.89,96
"263",2001,3700,28.2223412924355,-81.6042186122948,103.72,195803
"264",2001,3726,24.7110118161365,-84.2474442270582,NA,NA
"265",2001,3727,25.9818316481935,-81.5175337133201,105.84,65970
"266",2002,43,87.6553497909317,-78.7500000256081,NA,NA
"267",2002,70,85.1626620244,-93.2834134895237,NA,NA
"268",2002,71,85.1626620248604,-64.2165865315607,NA,NA
"269",2002,98,82.9884517635243,-78.7500000064322,NA,NA
"270",2002,99,82.5700859451107,-59.6035163032071,NA,NA
"271",2002,125,80.5813782293863,-86.2162533813717,NA,NA
"272",2002,126,80.5813782295509,-71.2837466265145,NA,NA
"273",2002,127,79.945339667235,-57.3598043228568,NA,NA
"274",2002,152,78.0709653757994,-90.6325084548869,NA,NA
"275",2002,153,78.3446134924854,-78.7500000025324,NA,NA
"276",2002,154,78.070965375993,-66.8674915500242,NA,NA
"277",2002,155,77.2909941664479,-56.0830597562837,NA,NA
"278",2002,179,75.4880138836507,-93.4767719037383,NA,NA
"279",2002,180,75.9673366669934,-83.7961085202218,NA,NA
"280",2002,181,75.9673366670389,-73.703891482853,NA,NA
"281",2002,182,75.4880138837914,-64.0232280993393,NA,NA
"282",2002,183,74.5914634086358,-55.4149835380877,NA,NA
"283",2002,207,73.4808026835262,-87.3505881913185,NA,NA
"284",2002,208,73.7159597324473,-78.7500000008145,NA,NA
"285",2002,209,73.4808026835155,-70.1494118104519,NA,NA
"286",2002,210,72.8138829297658,-62.2602481350374,NA,NA
"287",2002,211,71.8129569290312,-55.5376669462217,NA,NA
"288",2002,234,70.821541970822,-89.5624241955871,NA,NA
"289",2002,235,71.3356621857491,-82.5621439764312,NA,NA
"290",2002,236,71.3356621856473,-74.9378560242372,NA,NA
"291",2002,237,70.8215419705171,-67.9375758053122,NA,NA
"292",2002,238,70.1311887079903,-60.2324633736706,NA,NA
"293",2002,239,69.1384297738286,-53.2768640473242,162.22,85
"294",2002,261,68.3312050790495,-92.8698165762407,NA,NA
"295",2002,262,68.8601719277353,-85.9294712036213,NA,NA
"296",2002,263,69.0948425529023,-78.7499999999825,198,3
"297",2002,264,68.86017192786,-71.5705287952083,188.22,18
"298",2002,265,68.3312050793645,-64.6301834221012,NA,NA
"299",2002,266,67.5278428634973,-58.0769024890559,NA,NA
"300",2002,267,66.4768087070411,-52.0068071319402,165.15,523
"301",2002,289,66.457161362018,-88.8099229233357,NA,NA
"302",2002,290,66.8608545929879,-82.2216308920934,NA,NA
"303",2002,291,66.8608545929958,-75.2783691064199,182.21,14
"304",2002,292,66.4571613623112,-68.6900770749684,NA,NA
"305",2002,293,65.8156701391754,-62.4396390668987,NA,NA
"306",2002,294,64.9357278350644,-56.5621358419703,NA,NA
"307",2002,295,63.8377907032949,-51.1031098313894,164.7,661
"308",2002,316,64.0336165596296,-91.1104567309753,NA,NA
"309",2002,317,64.562482167559,-85.1065520798439,NA,NA
"310",2002,318,65.0141907623418,-78.7499999989066,NA,NA
"311",2002,319,64.5624821677599,-72.3934479183159,NA,NA
"312",2002,320,64.0336165600764,-66.3895432668895,NA,NA
"313",2002,321,63.2969896017568,-60.704141464013,NA,NA
"314",2002,322,62.3515320618564,-55.3609850109858,NA,NA
"315",2002,323,61.2123660388583,-50.383073718321,171.98,490
"316",2002,343,61.5856238125913,-93.0362681726267,182.75,650
"317",2002,344,62.2141685429068,-87.5406366705444,NA,NA
"318",2002,345,62.7027508159004,-81.7586820511533,NA,NA
"319",2002,346,62.7027508158884,-75.7413179468576,NA,NA
"320",2002,347,62.2141685432899,-69.9593633272787,NA,NA
"321",2002,348,61.5856238131885,-64.4637318248659,NA,NA
"322",2002,349,60.7703034859685,-59.256654109347,NA,NA
"323",2002,350,59.7688858723931,-54.3554737471171,NA,NA
"324",2002,370,59.1146263285266,-94.6835316588552,179.71,122603
"325",2002,371,59.8257090562679,-89.6237171337181,NA,NA
"326",2002,372,60.3887889676514,-84.3146755905118,NA,NA
"327",2002,373,60.9283527781457,-78.7499999986217,NA,NA
"328",2002,374,60.3887889679164,-73.1853244072546,196,6
"329",2002,375,59.8257090568242,-67.8762828637895,192,36
"330",2002,376,59.1146263292714,-62.81646833831,186.19,357
"331",2002,377,58.2332234421998,-58.0156704679514,NA,NA
"332",2002,378,57.1834984345398,-53.486276300549,NA,NA
"333",2002,398,57.4037715279692,-91.4298757055894,181.09,214699
"334",2002,399,58.0397712927562,-86.5220707354714,NA,NA
"335",2002,400,58.5863747949629,-81.3960762544257,NA,NA
"336",2002,401,58.586374795043,-76.1039237432873,190.98,2776
"337",2002,402,58.0397712932394,-70.9779292620326,182.69,59516
"338",2002,403,57.4037715286915,-66.0701242916247,184.76,166827
"339",2002,404,56.6225544174719,-61.3844008644459,184.52,80932
"340",2002,405,55.6845133708624,-56.9307234943631,183.53,7814
"341",2002,406,54.5923946588377,-52.7177496083299,NA,NA
"342",2002,425,54.9528748686684,-93.0147941617569,168.98,501760
"343",2002,426,55.6555096482488,-88.4520940598478,178.91,433170
"344",2002,427,56.248367376611,-83.6966820893188,183.36,34970
"345",2002,428,56.8320827812714,-78.7499999983896,184.43,6791
"346",2002,429,56.2483673769838,-73.8033179081716,182.12,204994
"347",2002,430,55.6555096489261,-69.0479059373958,182.69,355273
"348",2002,431,54.9528748695508,-64.4852058351845,184.4,276394
"349",2002,432,54.1108365856333,-60.1221890197213,180.15,312134
"350",2002,433,53.1232773074566,-55.9672079754207,174.51,137194
"351",2002,452,52.4760271176201,-94.4209074806614,163.13,436784
"352",2002,453,53.2388714917337,-90.1576094194054,165.76,467759
"353",2002,454,53.8859907747712,-85.7210299417114,174.09,493730
"354",2002,455,54.4698108400178,-81.1155858259826,178.89,114537
"355",2002,456,54.4698108402384,-76.3844141714906,177.98,336055
"356",2002,457,53.8859907753789,-71.7789700555473,180.14,237373
"357",2002,458,53.2388714925916,-67.3423905775867,179.7,262650
"358",2002,459,52.4760271186579,-63.0790925160261,173.8,315728
"359",2002,460,51.5803101292814,-58.9961426355996,170.13,272895
"360",2002,480,50.792539106732,-91.6792567259505,160.75,402125
"361",2002,481,51.4938874414535,-87.5203091514508,162.6,451606
"362",2002,482,52.1097053449361,-83.2096034489448,166.63,455325
"363",2002,483,52.7200137849638,-78.7499999981921,170.3,229732
"364",2002,484,52.1097053454471,-74.290396548319,169.88,286223
"365",2002,485,51.4938874422685,-69.9796908455765,168.35,297557
"366",2002,486,50.7925391077615,-65.8207432708014,165.41,263275
"367",2002,487,49.9751478154166,-61.8189891890389,158.73,185226
"368",2002,507,48.3185222794017,-93.0488899839306,157.74,430811
"369",2002,508,49.0717115252331,-89.1336983912323,162.21,358594
"370",2002,509,49.7299451365089,-85.0805221420807,160.51,467784
"371",2002,510,50.3394945902384,-80.8932444704889,160.72,460750
"372",2002,511,50.3394945906239,-76.6067555267734,161.82,427560
"373",2002,512,49.7299451372615,-72.4194778549693,161.8,417060
"374",2002,513,49.0717115262395,-68.3663016055686,161.02,355075
"375",2002,514,48.3185222805963,-64.4511100125928,159.85,157602
"376",2002,534,45.8181578968882,-94.2918383779928,150.98,240912
"377",2002,535,46.6202372401658,-90.5920142702139,153.72,323276
"378",2002,536,47.3238018444925,-86.7658837943541,157.6,148550
"379",2002,537,47.9578000244938,-82.8176553580113,161.51,465731
"380",2002,538,48.5865921308426,-78.7499999980182,161.63,444492
"381",2002,539,47.9578000251635,-74.6823446390516,161.68,443240
"382",2002,540,47.3238018454605,-70.7341162024827,158.14,421657
"383",2002,541,46.6202372413531,-66.9079857263678,154.87,450200
"384",2002,562,44.1402918686352,-91.9199480740028,140.91,200495
"385",2002,563,44.8891978391312,-88.2953307659256,147.38,262475
"386",2002,564,45.5580435896312,-84.5586595325796,151.82,249617
"387",2002,565,46.1870092076203,-80.7130536184924,155.66,325855
"388",2002,566,46.1870092081857,-76.7869463785759,151.49,423000
"389",2002,567,45.5580435905451,-72.9413404642818,147.5,351534
"390",2002,568,44.8891978402985,-69.2046692307013,148.09,360068
"391",2002,589,41.5914814738607,-93.0964601408555,120.15,66466
"392",2002,590,42.4255736420171,-89.6927335499158,129.63,100930
"393",2002,591,43.1334602429176,-86.1445569064626,137.93,172456
"394",2002,592,43.7827146670404,-82.4962552442126,136.35,97829
"395",2002,593,44.4260057265326,-78.7499999978607,142.87,267179
"396",2002,594,43.7827146678839,-75.0037447526642,139.85,381700
"397",2002,595,43.1334602440522,-71.3554430901979,138.25,327181
"398",2002,616,39.0182853806001,-94.233372640393,115.82,165448
"399",2002,617,39.9013629432319,-90.9604566621439,118.47,110840
"400",2002,618,40.6811083428193,-87.5982717795414,123.16,41484
"401",2002,619,41.3602908290039,-84.1263735168693,124.61,64033
"402",2002,620,42.005208471077,-80.5643406598932,128.36,214283
"403",2002,621,42.0052084718332,-76.9356593369912,132.51,395541
"404",2002,622,41.3602908300926,-73.3736264798146,130.36,297996
"405",2002,644,37.3548453039452,-92.207396992102,112.64,394995
"406",2002,645,38.185511830815,-88.9526017248609,113.42,144637
"407",2002,646,38.9133345719446,-85.6252957885435,113.59,250445
"408",2002,647,39.5762282432288,-82.228512671223,119.65,321123
"409",2002,648,40.2321033043929,-78.7499999977146,124.93,395845
"410",2002,649,39.5762282442583,-75.2714873254758,117.15,228623
"411",2002,671,34.7976454426077,-93.5109780682875,109.37,366896
"412",2002,672,35.6719141750947,-90.3080436912314,109.9,145319
"413",2002,673,36.4507394369357,-87.063122007697,109.62,334452
"414",2002,674,37.1280761088605,-83.7632953205549,114.16,395196
"415",2002,675,37.7871442771923,-80.4397747302607,123.1,398970
"416",2002,676,37.7871442781489,-77.0602252664455,114.61,300204
"417",2002,698,32.0340911824117,-93.3818340772391,104.29,352772
"418",2002,699,33.029858791546,-90.9594552546653,106.8,220625
"419",2002,700,33.9767837954417,-88.5266266115693,108.21,357998
"420",2002,701,34.7032286262426,-85.2827793334292,110.63,372530
"421",2002,702,35.3305934931474,-82.0025583843541,110.42,383848
"422",2002,703,35.9983013483697,-78.7499999975762,111.25,355067
"423",2002,725,29.3077008516579,-93.3836783914949,107.19,91785
"424",2002,726,30.2927735161571,-90.9649369752788,98.06,215249
"425",2002,727,31.2291379893515,-88.526521824027,102.74,311238
"426",2002,728,32.1149185245739,-86.0714198147486,105.08,354082
"427",2002,729,32.9485708535521,-83.602940352691,104.87,344360
"428",2002,730,33.5256333627144,-80.3341725407142,107.28,304976
"429",2002,731,31.7174744068597,-78.7500000013402,NA,NA
"430",2002,732,33.525633363689,-77.1658274649638,116.71,55838
"431",2002,733,35.330593494296,-75.4974416214384,120.8,67015
"432",2002,734,37.1280761101847,-73.7367046853622,135.17,384
"433",2002,735,38.913334573447,-71.8747042175074,NA,NA
"434",2002,736,40.6811083445034,-69.9017282266508,138.5,21311
"435",2002,737,42.4255736438875,-67.8072664564235,NA,NA
"436",2002,738,44.1402918706975,-65.5800519324866,152.63,142392
"437",2002,739,45.8181578991492,-63.2081616286461,153.65,232405
"438",2002,740,47.4513518013259,-60.6792006261634,161.56,44833
"439",2002,741,49.0312995166959,-57.9805998350873,166.8,230946
"440",2002,742,50.5486505724388,-55.1000620083568,165.21,109494
"441",2002,743,51.99328411,-52.0261922063217,NA,NA
"442",2002,758,29.4703986101893,-78.7500000012346,NA,NA
"443",2002,759,30.9988050180566,-76.256675808102,NA,NA
